,product_name,product_review,similarity_score
578,Ann,None,0.0
579,Ann,Bottle generously shared by Seth Cloudy yellow pour with a white head The nose is somewhat bland with barrel highlights Real smooth with good carbonation Light citrus and orange notes with floralherbal and woody undercurrents To be honest after all the hype I was expecting a whole lot more,0.0
580,Ann,"My long time white whale we meet at last

As we slowly worked through a collection of Hill bottles this evening we started with shelf bottles and transitioned into sacrificing a few wine barrel aged versions The progression is beautifully subtle while the difference in appearance between them is pretty stark Ann has much less visible carbonation than Anna with only a short bubbly collar on top of a shimmering clear burnt amber body This has closer to a honey appearance whereas Anna is a hazier paler yellow with a larger fluffier white head

The aging process has cleaned her up quite a bit more than I was expecting delivering a delicate experience that is less funky yet more woody White grape riesling wine and even notes of buttery chardonney develop as it finishes just barely dry falling off the palate quickly Theres a hint of green olive and its only mildly sour with essentially no funkiness at all This is possibly the most winelike experience Ive gotten out of a beer So much so we were contemplating opening a bottle of white wine to compare It even sweetens up over time

Ann is absurdly refined and complex yet exceedingly simple It does not have the body of the other wonderful Farmstead beers and while I love it I think in the long run that slaying a whale such as this puts into perspective just how fantastic the base beer is as well as all the other HF shelfies which are just so supple easy to enjoy and complex in their own right

Bottled 2015 released 2019 Thanks Stanley",0.0
581,Ann,Awesome to finally try this great wine light funk touch of honey up front Anna’s funk and honey comes through nicely with nice sweetness grains of paradise mild mild tartness in back the honey pops as it warms super flavorful floral finish Wow,0.0
582,Fuzzy,"Appearance  The beer was the color of a peach It was orange with red hues toward the center 

Smell  The beer smelled like sour peaches There was an undercurrent of sweetness like vanilla 

Taste  The profile was quite acidic like a soured peach Notes of peach and peach skin were detected There seemed of be the presence of vanilla sweetness as well The profile had a nice sour peach finish 

Mouthfeel  The body had little carbonation but a pleasant smoothness 

Overall  This is a sour that I can enjoy and I am not a sour guy",0.0
583,Fuzzy,None,0.0
584,Fuzzy,"This was a guest beer on tap during the 2021 Zwanze Day celebration I attended
2020 Fuzzy at a year’s age

Loved the nose on this Stone fruit in season white peach and a hint of funk It’s tart without being overly sour with a nuanced finish More of the peach notes leaving the palate tingling Fantastic",0.0
585,Fuzzy,"A Tangerine pour with fiery hues to apricot The neck films a shade of macaroon cream that’s dismissive per inscription from the preset retention Howbeit an irksomeness to turns offers lace docility as the intervals thermally protract There’s a touch of transparency upon the settlements of course while effervescence becomes a mobilized variance 

S Pierced rusticity for white peach with esterification authorities Illustrated by a bitingly tart eruption that’s tamed enough for the developing – wild yeast – appearances The progression opts for some grainy malt to the motivated horsed phenols which quietly idle funk steps Principally satchels and farmstalls with soiled mold Nonetheless acidity is tenacious on fruit bouquets as the lactic stability is detrimental to frowzy quirks There’s elements of solvency thru the open air drafts which incriminate nail polish and naphtha agents On the other hand that piece is often stupefied given the peppery phenol attunement to floral hops and biscuity malt brackets to stone fruit minerals

T A clean consecutive punchdown stomp that puts natural peaches in vanguard Notations subtly follow in ripening depictions of Goldrich apricots and Armking nectarines while briny minerals perimeter Neptune grass In correlation an engine for Eugenol to promptly pump in cloves and nutmeg while maintaining that peppery attenuation The ongoing drive is earthy and persistently bright with calming acidity on the advances of rural funk To that end the move adds haystacks atop the citrus connotations but keeps that musty jazz in a distant place Aerial attacks begin setting in from oak dragged elasticities and prompt in some leathery satchels Whilst Chardonnay attenuates a staleness for Budapestlängd with an oxidative nuttiness

M Does not puncture with puckered acridity but rather maintains a level of energy that rationally aids Namely a backend for rustic brettanomyces and a pillar for biscuity grains The approach is brisk in carbonation as the approach is crisp in sensation Thus cleanly bright with minor overextensions in the presetting bites but pleasingly uplifting in the dry – erosional – reliefs

O Showcases clean peach natures with a caustic effervescence that’s costly to the preliminary entwines of wild yeast Though development is rapid enough to calm the impaling authorities and make rational moves In this situation light malts provide an aid to earthy hop kicks while acclimating spiced esters with musty phenols The approach is thereby tart with brett funk complexions and spurs wooded fruit tannins on an astutely drycrisp exhibition",0.0
586,Fuzzy,"Look  Great clear golden color with a slight white skimming
Smell  nice slight peach wild ale smell
Taste  Fantastic peach easy going slight tart
Feel  Crisp with a medium body
Overall  just fantastic",0.0
587,Fuzzy,Excelent beer,0.0
588,Fuzzy,Bottle generously shared by Seth Cloudy pale yellow pour with a white head Sour peach aromas Big tartsour notes with peach highlights Lemon zest and citrus lowlights Good body and mouthfeel,0.0
589,Fuzzy,Blend 4 Delicious and well balanced lambic style fruited Wild Ale with Loads of peach and stone fruit flavors Nice and tart but not overwhelming Love this beer,0.0
590,Fuzzy,Bottle  Perennial Hazy golden pour with a tall white head Super fresh juicy peach nose Hints of lemon juice and green apple Some light oak and white wine as well The peach flavor is great but the lactic sourness is just too aggressive to be a supremely crushable beer A nice juicy fruit sort of tropical character and some nice grass and damp wood funk,0.0
591,Fuzzy,Such incredible depth amp balance,0.0
592,Fuzzy,"375mL bottle into a Teku
Blend 4 aka Vintage 2020

A Pops and is a gusher which is inexcusable as this has sat undisturbed for months Several ounces wasted and sedimentation disturbed from the bottom Color is apricot yelloworange with a fizzy white head that dissipates almost instantaneously Once that’s gone it actually looks flat It’s quite hazy nearly opaque Certainly not much of a looker 

S Aroma is a great balance of fruit sweetness and tart sour characters Huge fruit flesh characters with big peach as expected but also tangerine and apricot Lactic acidity and sour citrus to balance I would say the tartsour characters are moderate on the nose A bit of melting plastic like funk and mineral notes round it out 

T Taste is very delicious Much more sour than the nose with huge puckering tartness Wonderful sweet fruit notes to balance it’s very orangefamily fruit forward with notes of oranges tangerines nectarines Peace is primarily on the finish but is quite nice Pretty big lemon tartness as well Really fantastic 

MD Mouthfeel is fuller bodied carbonation is appropriately high even though it looks flat in the glass drinkability is very good

O Overall this is an excellent beer no doubt Although 37 overall rating on BA seems damn high Fair or not I always compare these American Wild Ales to traditional Lambics and even very well done ones such as this tend to lack the depth and complexities of most offerings from the likes of 3F and Cantillon Regardless still a treat and would happily drink any day of the week 

Happy New Year BA’s

354254754545",0.016074760739013736
593,Fuzzy,"Beautiful looking beer pungent aromas of fuzzy peach skin underripe white peach flesh lemony acidity and a hint of peach rings and oak the nose on this is really wonderful

wish I could say the same about the taste  I feel like this could be used as an effective cleaning product there is definitely a robust and complex peach flavor that is very impressive but the overwhelming dryness and acidity detracts from that and probably drowns out some of the more subtle complexity getting some grainy character and hints of vinegar white grape and vanilla dont get me wrong I still enjoyed this beer but it was sour and acidic to the point of almost being harsh  I tend to prefer more subtle and delicate examples of the style As I finished the bottle I thought well this was good but I would have been fine with 8oz which is something I have never said after drinking a 375mL of world class fruited mixed ferm",0.0
594,Fuzzy,It’s good not too tart Worth trying if you can find easily Def a great sour and well balanced,0.0
595,Fuzzy,"Review 500 Side Project  Fuzzy 

Batch 4 2020 375ml  poured into a tulip at 42°F

Pours a moderately foggy sunglow orange not dissimilar to the peach on the label A thin coarse broken offwhite head almost forms before quickly falling leaving only a razorthin collar and constant streams of effervescence 425

Nose Signature Side Project pale base with evident crackery grains a touch of malt and some dusty silo The peaches are restrained  apparent but not loud lending a very organic white peach aroma much like nectarine The acidity translates as fresh lemon juice and just a splash of apple cider vinegar  tame and bright There is a ton of wet white oak  woody and musty playing with some funky wet hay raw honey stone cellar dusty attic leather parchment honeysuckle lilac dried leaves and peach blossoms Not aggressive funky or tart

Palate Fuzzy greets the palate with a quick flash of tartness  lactic and acetic in nature lending some lemon juice and apple cider vinegar The peaches once more are very natural and ripe but not jammy These are fruity bright white peaches with most of their fructose fermented out Huge stone fruit notes of peach nectarine apricot and a big plum presence Remarkably floral with honeysuckle lilac gardenia and even a hint of honeydew melon As the acidity curves oak begins to show along with a hint of sweet grain which adds nice balance Some farmhouse notes of hay wet wet stone and earth emerge providing that true wild touch with the brett adding a nice dusty sweaty overripe element It finishes remarkably clean with a general stone fruit presence behind a fading acidity some subtle grain and drying wet white oak with nothing really lingering

MouthfeelBody Its incredible how Side Project can produce these 8 ABV wild ales with such clean crisp snappy fluidity Fuzzy is lightbodied with no real malt weight and quite dry with no significant residual sugars Perhaps a touch less sparkling than champagne but with a similar feel  airy clean bright and snappy Acidity is tart  sour even but definitely shy of puckering The finish has some nice drying tannic oak Ultraclean

Overall Fuzzy is a bottle with a lofty reputation Long considered one of the finest fruited wild ales Thats a tall order Is it the greatest wild ale Ive ever had I wouldnt say so Is it the greatest peach sour Ive ever had Most likely What it most certainly is is the definition of Side Project Yes it is one of the more sour offerings using their high acid blonde base but it isnt overbearing and its one of the more subtle offerings  beautifully showcases the delicate nuance and balance that theyre so great at The tartness the minerality the organic nature of the fruit the oak the gentle funk all meticulously blended It really is a worldclass wild ale and one everyone should try at some point",0.009262833572945474
596,Fuzzy,"Bottle courtesy of jeffreed61 
Labeled as blend 4 
L hazy tangerine juice Slight carbonation in the glass which funny because it wouldn’t stop overflowing out the cap for 10 minutes 
S Peaches tart funk 
T peachy goodness A little funk A little sweet A lot of sour Almost like sour candy Some notes of lime vanilla oak barn 
F slick and dry Mouth puckering 
Overall Solid all around Didn’t enjoy the gushing out the bottle but otherwise great",0.04188539082916955
597,Nectarine Premiere,"Bottled September 2020

Alright folks here we are the final BIF beer I received from Eziel It’s been a wild 6 months of hard to find beers and we’re ending with the heaviest hitter of the bunch This is currently the 5th highest rated Saison on BA and 52nd overall Those are some impressive stats Also I’m not sure if I’ve ever seen a beer fruited with only nectarine it’s usually a blend Let’s get into it

Pours an opaque orange gold with 2 fingers of creamy off white head that very quickly fizzes away to nothing and leaves no lacing

Sheesh less than stellar appearance aside this is bold in the nose just super fruity and tart with a big funk too Im picking up on aromas of sweet nectarine wet hay tart apricot sharp oak lemon yogurt wildflower honey straw and crackery malt

Oh man the funk is even punchier in taste but not in a way thats out of balance On the front end of the sip Im tasting tart peach lemon juice white wine vinegar stone sharp oak nectarine wet hay honey and lemongrass The swallow brings notes of wet hay stone white wine vinegar peach pit nectarine sharp oak crackery malt lemon yogurt and light orange juice

A medium body pairs with moderate carbonation resulting in a sharp and zippy beer Finishes bone dry with a lovely balance of sour fruit and funk

Wow this is one hell of a beer Its highly complex yet I could chug it But why would I do that I plan on nursing this bottle over the course of the night",0.015752427045264396
598,Nectarine Premiere,None,0.0
599,Nectarine Premiere,95 yummy,0.0
600,Nectarine Premiere,poured from a 750mL bottle into a stemmed taster glass pours a foggy orange with minimal white head huge fleshy juicy nectarines on the nose and taste a lot of funk with some oak impact as well excellent mouthfeel not overly thick but perfectly carbonated one of the best dGs i’ve had the pleasure of drinking,0.0
601,Nectarine Premiere,this one has been on my most wanted list for awhile so huge thanks to my boy for scoring this for us to share what a gem its as good as i hoped it would be the nectarine popping in here natural and juicy the essence of the fruit as so many de garde beers deliver and it seems right in its peak bottle from september 2020 pale brew with some haze through most of the bottle very fizzy but not holding a ton of head and a nose that my mouth is still watering from wow its puckery nectarous and juicy ripe and sweet and sour at the same time wood heavy fully wild incredible aroma here and it gets better as it warms more fruit more funk more wood the flavor is fantastic the fruit hits mostly at the end its mature vinous funky wild beer up front slightly raw on the grain side maybe some unmalted wheat in here pils malt doughy and crackery and simple but earthy the ferment is sharp but not overly sour tannic from the oak maybe some white wine character too lots of well developed bretty funk too when the fruit hits its like taking a bite of a ripe nectarine and it stays on the tongue through the finish impressively real forward and its crazy this is as dry as it is because the fruit is so sweet amazing this has already developed well in the bottle but i think its safe to say even more time would evolve it further its maybe not as complex on the yeast side as my favorite de garde beers but the fruit element is as good as it gets great carbonation here too lively and excited feeling on the palate fits the summery fruitiness loved this very thankful i know this is one of their highest rated beers but its probably not even in my top five from them amazing as it is,0.02293403053845938
602,Nectarine Premiere,"13 July 2021  Beer 244  BA Top 250 Alert

Acquired via trade

Appearance 4  a lovely bright orange Head fizzled away immediately

Nose 5  tons of nectarine I like those better than peaches

Taste 4  mmm interesting Its a very impressive sour but its missing the blast of fruit I was expecting Tastes a bit hoppy if you can believe it

Mouth 5  zillions of tiny bubbles Expertly crafted

Overall 4  reminds me of some of the best nonfruited sours Ive had but thats not what this is supposed to be

Cheers",0.0
603,Nectarine Premiere,Togo can getting to finally try a Degarde for the 2nd time The color looks stone fruit peach oranges The smell is very distinct of sourness vinegary slight fruit notes Overall I was hoping for that special first sip that takes my breath away but a bit disappointment bit nevertheless its good Cheers,0.0
604,KBS,2022 version poured into a snifter from a 12 oz bottle Not as thick as many stouts but the chocolatecoffee blend still plays well after all these years,0.0
605,KBS,2018 variant Thick viscosity  light brown head Great combo of chocolate and bourbon More complex than I had expected it to be but thats a welcomed surprise Extremely good  will probably make it more of a point to obtain these year to year,0.11846977555181847
606,KBS,None,0.0
607,KBS,The best high ABV and I love it At 80 this is what keeps me going The chocolate flavor is amazing I know from the color it was what I wanted One of these is all I need,0.05679618342470648
608,KBS,Attractive thick tan head fairly opaque Delicious combination of coffeechocolatebourbon A little sweeter and more overtly chocolate than my ideal but still extremely good,0.09128709291752768
609,KBS,This is a highlyrated beer which prompted me to try it Its wonderfully complex  chocolate and bourbon on the nose fullbodied and rich with a velvety mouth feel finishing off with more bourbon a little bitterness and a hint of sweetness,0.1690308509457033
610,KBS,World class stout It hardly gets better than this,0.0
611,KBS,"Black beige foam ok
Toasted smell chocolate coffee artichoke Intense Good
Salty caramel vanilla Barrel notes smooth and chocolately Almost oily
Bitter aftertaste again caramel and vanilla Oak
A classic very good",0.14509525002200233
612,KBS,A most impressive imperial stout Beautiful chocolate color with a light head rising to the top Respectfully strong but smooth light hints of bourbon and chocolate taste Not over powering and does not disappoint This beer clearly demands a high rating My favorite stout to date,0.17616606585441102
613,KBS,An American Classic Lovely,0.0
614,KBS,So happy to see this on a SW Florida Publix supermarket shelf today I am a bourbon lover and I cant imagine a better partner for a fine high proof bourbon than this beer Enjoying my first bottle with a healthy pour of LilBook Chapter 3 Dinner can wait,0.10327955589886444
615,KBS,"Very much like Kentucky Bourbon Barrel which stands to reason
Good textures and colors",0.0
616,KBS,Poured from a brown 12 oz bottle Has a black color with a 12 inch head Smell is of chocolate bourbon Taste is strong of bourbon some chocolate a bit on the boozy side Feels medium bodied in the mouth and overall is a solid beer but I was expecting more based on the ratings here,0.18070158058105024
617,KBS,Fantastic,0.0
618,KBS,"Poured from bottle into snifter after about a day in the 50 degree wine cooler 
Look deep brown nearly black with a light coffee colored head Delightful
Smell IMO this is the best part of the KBS Comes off almost like a Mexican hot chocolate with deep chocolate notes some small cinnamon hints Booziness apparent from the scent
Taste Matches the smell nearly to a T Heavy alcohol heat throughout with the chocolate notes brightening as it leaves your mouth Just like a barrel stout should be Quite sweet but even as someone who doesn’t love sweet beers it’s great
Feel Carbonation is quite low so the combination of the stout density and boozy heat creates a rather unique slick feel in the mouth High sugar content seems to be enhanced by the slick feel
Overall King of barrel aged stouts for me Great stuff",0.14976617288979535
619,KBS,"Preface by saying I’m not the biggest stout fan

Bottled 1242021 poured straight from the fridge into a frosted glass Started around 48° and it was very closed up Still able to get all the main notes of coffee dark chocolate and bourbon but they were nowhere near as strong until the beer warmed up My favorite temp was about 5560° but I sipped until it hit closer to 70°

Overall Incredible stout Loads of separate flavors that all come together perfectly 

L pitch black color can’t even see light coming through when held up to a lamp Toasted brown head with good retention and lacing from top to bottom 

S at first I got more chocolate than anything else but as the beer warmed up 510° I got a much darker chocolate and strong coffee notes followed by bourbon on the end Chocolate heavy overall 

Tcold straight from the fridge at 48° I got some coffee and chocolate and maybe some black licorice with a heavy hit of alcohol at the end As the beer warmed up the alcohol completely disappeared Strong coffee flavor followed by dark chocolate and some nice bitterness that you would get from a nice piece of dark chocolate Bourbon follows on the aftertaste Slightly sweet at first with a bitter ending Some roasted malt but coffee and chocolate are by far the strongest notes 

F low carbonation thicker and slightly creamy without being overly heavy Very smooth",0.29532016068702444
620,KBS,pretty delicious stout not too much comes close love the blend of choco and coffee,0.11547005383792514
621,KBS,"Look Poured from a 12 oz into a glass  Midnight black pour just like a stout lightly thin brown foam risen to the surface Quickly dissolves over time A bit of lacing on the sides like some of these bubbles dont want to give up
Smell Getting the heavy notes of sweet bourbon barrels  getting some chocolatey vanilla aromas to it Not much on the coffee side this pour
Taste Definitely tasting the heavy chocolate coffee and bourbon The initial taste is coffee followed by the taste of coffee finishing with the bourbon after taste Very nice
Feel Getting light carbonation  very smooth Very well hides the alcohol
Overall This bad boy proves to live up to its standards Wasnt sure because barrel aged stouts arent my route but this proved me differently Will buy again and if you havent tried it This is a must try beer",0.23315749206787792
622,KBS,"12 ounce bottle poured into a snulip glass Bottled on 9921

LDarkest brown color Fairly thin light brown head faded quickly to a ring and left ok lacing Head doesnt sound like much but I think its actually pretty good for the high ABV

SStrong chocolate lighter vanilla and bourbon barrel Not as much coffee as I was expecting

TWow very flavorful and nuanced Chocolate coffee bourbon and vanilla are all distinct ABV is well hidden behind sweetness 

FMediumfull bodied with minimal carbonation Almost a creamy texture with no alcohol burn

OI have been looking forward to trying this one and I was not disappointed The best offering from an excellent brewery",0.17460757394239454
623,KBS,"I recently tried and reviewed Founders  Breakfast Stout which is also highly regarded Similar to that review I will state that I actively dislike coffee Both the taste and the smell So I dont foresee me falling in love with this beer but I did want to try it out to see what all the fuss was about

L  Poured from a 12 oz bottle into a snifter glass at roughly 55 degrees The beer pours a dark black opaque Very thin film of tan head which quickly faded to bubbles The thin head only leaves moderate lacing

S  The roasted coffee comes up front with a slight hint of chocolate Not much else Its pretty much straightup coffee smell

T  The coffee roast comes up front then fades to a chocolate There’s a little bit of cola flavor there too The flavor is then balanced with a slight bourbon at the end Aftertaste is a mild coffee roast Toward the end of the beer though the coffee notes fade a little and the chocolate notes take center stage The taste is much more complex and pleasing than the smell

F  The carbonation is almost like a cola Smooth texture overall Easy to drink 

O  Again I tried this a week after trying Founders Oatmeal Stout From memory they are very similar Not sure about sidebyside comparison As I stated in that previous review I do not like coffee Taste or smell But these were so highly regarded that I had to try them I still don’t prefer the coffee taste but this is still a great beer Very smooth flavors that go together well The 12 alcohol did not make this boozy at all It was all flavor and no sign of high alcohol I personally won’t try this again but for a coffee drinker this would be a fantastic beer

Again in all honestly I dont like coffee one bit The smell the taste all of it But after the initial coffee hit this was a great beer with balanced flavors I dont see myself seeking this out in the future but Im glad I tried it and I wouldnt hesitate to suggest it to any coffeeloving friends in the future",0.17541160386140586
624,KBS,Very strong coffee and bourbon flavors The coffee flavor seemed a little odd to me,0.32539568672798425
625,KBS,"Beautiful color and head Notes of chocolate Slight coffee flavor while sipping Very slight bourbon taste which is fine Very delicious but not as rich as I was hoping or expecting

Updating Having had many more bottles of this I am more impressed It is not a thick stout but it is really delicious Price really ranges from store to store so certainly worth buying when I get a good price",0.13219579477176951
626,Bourbon County Brand Stout,"2021 Vintage 
30 CAD bottle of beer to go with a hockey game Why not Yeah it’s tasty But not as tasty as the 2020 It’s incredibly deceptive at its 144 It’s rich it’s got heat it’s a real sweet treat I’ve got a couple sitting under the stairs for years to come",0.04364357804719847
627,Bourbon County Brand Stout,None,0.0
628,Bourbon County Brand Stout,2019 Vintage Consuming on 91922 Dang this is good For a 147 the alcohol is almost nonexistent I could get in trouble with this one,0.0
629,Bourbon County Brand Stout,"Stouts especially Imperial Stouts are my favorite style so I try them whenever I can Even though Bourbon County changes slightly every year for me it is the zenith the benchmark against all others are judged The viscosity is delightful other Imperial Stouts are so thin and weak by comparison And the complexity is amazing I introduce people to it every year give them a small glassful without introduction and ask them what they think they are drinking People are always fascinated by the range of flavors and only a few guess that it is a beer
Every year my friends and I buy up as much as we can get our hands on And if you can find it on tap I like it even better",0.0
630,Bourbon County Brand Stout,"This review is based on a 2020 label date opened in 2022 stored under dark refrigeration This beer ages well no doubt 

Look Very dark and is about as translucent as used Diesel motor oil which is to say it is quite opaque It is a very dark brown in color with a medium brown head 

Smell and taste Bourbon of course chocolate tobacco some dried hay some smoke but not a lot and more and more roasted loveliness The alcohol burn is there but it really just transports all of the flavors to the nose and tongue and is not overly intrusive Everything is balanced which is a characteristic of all of my favorite beers Take a sip and contemplate all of the different flavors as they dance across your tongue from start to finish front to back There is a lot of variety here 

Feel As at least one other review mentions for its massive burst of robust intense flavor it is not a thick beer but is surprisingly thin It is not a makeorbreak for the beer just an interesting characteristic 

Overall One of my top 10 beers The old bomber Karbach BBHs La Fin Du Monde Avery Reverend Aventinus Real Ale Sisyphus Avery Maharaja Ranger Creek Wee Heavy any dark ale from Double Mountain in Oregon New Belgium Ranger Imperial IPA

I always drink these out of a Bordeaux style wine glass since it concentrates the scent of the beer I usually pour one right out of the fridge and drink it slowly over an hour or so savoring the considerable shifts in flavor as it warms up The coffee and the chocolate notes become more predominant and the complexity bursts forth The finish also becomes more Aventinus like and will linger on the tongue as long as you want it to There is a strange stage about 20 minutes in when a burnt nut bitterness becomes more apparent amongst all of the other flavors But fret not just wait and it will revert back to its full palate 

I dont love my favorite beers because they score high on this site I love them because they are fantastic This is a fantastic beer",0.08115430675802944
631,Bourbon County Brand Stout,"A when pored the appearance is as black as can be This beer is so dark the foam appears to be a dark brown rather than the the typical white This appearance is how you know this will be a serious stout

S There are definitely notes of bourbon in the aroma You can also detect notes of roasted barley and oak

T The taste of this brew is suburb for an imperial stout There is a rich blend of flavors from the oak the bourbon and the malts While there is also some hop presence its really the bourbon that takes center stage here This is definitely the gold standard for a barreled aged beer 

M The mouth feel is very warming That is to be expected at with a beer with a big abv like this one This is definitely something you want to drink in the colder weather

O Overall Goose island nailed this style I dont often give 5 star ratings but this brew earned it It is such a rich imperial stout that drinks very smoothly It is one of the best beers I have ever drank Final rating 55",0.0884574820723792
632,Bourbon County Brand Stout,"Goose Island Bourbon County Stout
Live review Poured from the 1 pint 09 ounce bottle that I found at a cool bottle shop in Mentor Ohio about 18 months ago for if I recall correctly about 15 2019 indicated on the neck label Drink by 25 AUG 24 0833 147 ALCVOL printed on the lower part of the label on the body of the bottle
A The look does not disappoint The darkest body with a brief dark brown head which lasts about 10 seconds and I poured generously into a clean clear snifter Love this look even if much of it is to style 45
S Dark fruits predominate without too much “heat” of alcohol which I expected somewhat due to the high ABV I certainly pick up some deep sweet bourbon notes but the dark fruits are front and center Intriguing and I give it “extra credit” for not being too “hot” 45
T Wow So much going on here Early taste is a LOT of dark fruits heat of alcohol bourbon notes dancing on my tongue and then dissipating into a long slow alcohol slide out to an amazing finish of smooth dark roast malt but that process takes about 2 minutes 45
M Mouthfeel is surprisingly thin for the style and the beer’s reputation Mind you this is NOT a thin beer just that I had expected one of the fullest thickest beers but it is not 35
D DrinkabilityOverall Overall a fantastic beer one that everyone reading this should seek out Drinkability is limited by your budget and your sobriety but this is a “night capper” kind of beer Only a fool would drink several of these in one evening Intention in my opinion is to enjoy one of these in an evening and frankly share it with someone else 40",0.10077420510481723
633,Bourbon County Brand Stout,The grandaddy Ive had the 2012 variant most recently on a trip to Chicago Held up surprisingly well Still have a 2013 bottle hanging on in the cellar that I cant wait to open Even bad variants of the original are so solid reliable and respectable Excellent experience every time Very much looking forward to the 2022 lineup and the 2019 gt 2022 vertical I plan on doing at New Years,0.0
634,Bourbon County Brand Stout,"2019 vintage

Poured from a 169 ounce bottle into a snifter

Look Black medium brown frothy head visible particulate near the outside of the glass average head retention and lacing

Smell Coffee bourbon chocolate toffee

Taste Toffee bourbon coffee vanilla chocolate semi sweet

Feel Full body slightly below average carbonation mouth coating mouth warming smooth creamy

Overall Vibrant and well balanced flavors with a full body that coats and warms the mouth This provided a brilliant drinking experience",0.24701609087778545
635,Bourbon County Brand Stout,I drank the 2017 bottling yesterday It was amazing The 5 years of aging smoothed out the taste perfectly,0.0
636,Bourbon County Brand Stout,"Very first time that Ive ever had something like this The bottle I have is from the 2019 stock

Poured into a chalicelike glass Color is a very dark blackish and brown mix Thick and syruplike with a noticeable alcohol aroma

Smell is excellent and to me consists of chocolate plum coffee caramel vanilla and of course Bourbon 

The 147 ABV brings a nice warm taste to the experience and I look forward to my next bottle

Oh yeah enjoy it with your friends or the family members and they will thank you for the chance to taste a great stout I highly recommend this to everyone",0.09192771195538434
637,Bourbon County Brand Stout,Bought a flight of years from craft cellar Astounding,0.0
638,Bourbon County Brand Stout,This is a great beer and dont let anyone tell you otherwise At 146 its very smooth and makes for a great special occasion beer The only even slightly negative thing i could say about it is that it may be a slight bit too thick to drink at any time If i was full i dont know that id enjoy one In my opinion this beer is so good that i think people are now talking bad about it just to go against the grain and feel like they better than everyone else who likes it,0.0
639,Bourbon County Brand Stout,"Not much of a head Very rich on the nose bourbon figs cola milk chocolate and a hint of vanilla Taste is heavy on the bourbon with figs honey and chocolate followed by roasted malt and coffee Hints of vanilla and oak come and go The bourbon really dominates more than just about any other BA stout I’ve had Feel is a bit oily and the alcohol warmth approaches that of a wine 
I understand why it’s a classic This beer has some kick but does so without becoming cloying or unbalanced Not my favorite but great nonetheless",0.19466570535691505
640,Bourbon County Brand Stout,Its obviously a good stout but its just too much for me Very syrupy very sweet You get vivid notes of chocolate and bourbon and toffee yet none of it is enjoyable It simply has none of what I look for in a beer or even a stout,0.16269784336399212
641,Bourbon County Brand Stout,"Awesome beer in every way A true favorite 

L Dark Dark and thick as motor oil Even the short head is caramel in color It is beautiful 
S Nice aroma akin to the bourbon barrels in which it was aged The mixture of malty stout and bourbon is heavenly 
T This isnt an overly complex stout and it delivers very well on what it promises Malt bourbon and stout This isnt too say that nothing else is going on There are underlying flavors that play well together and the concert of all the flavors together are wellbalanced
F Thick and smooth Matches the look beautifully
O I love this beer I scored it shy of perfect because I want there to be even more of everything I described But maybe leaving me wanting more is what makes this beer so amazing",0.07784989441615228
642,Bourbon County Brand Stout,"Exceptional

Have had a few bottles different vintages Does not disappoint Definitely a top beer for any special occasion 

The pour was ordinary no great head
Nice aroma
Delicious to drink Truly outstanding Flavors come through but not too much Smooth and silky It is on the sweet side but not quite overbearing which makes it stand out

ABV truly hidden 

World Class",0.052342392259021375
643,Bourbon County Brand Stout,"L  2021 vintage Shared half of a 169 oz bottle poured into a snifter Pours opaque black with a 1 finger light tan head Has significant lacing as well as alcohol legs from the 14 high ABV

S  Sweet up front Vanilla Cola and chocolate Alcohol Dark fruit Raisin or cherry Some bread scents in the back

T  Sweet taste as follows scent Lots of dark fruit prune date raisin up front Almost the taste of a port wine Caramel and vanilla in there A slight wood or oak Chocolate notes as well Love the complexity of each taste providing a little bit different each time Not boozy even after is warms up some further along like other high ABV beers

F  Really good medium body mouthfeel Lower carbonation from and aged Beer Very smooth and drinkable at high ABV

O  This is a great beer I know there are a lot of flavors in this line now but I tried the base beer of the 2021 batch and it was WorldClass Well worth picking up and adding to the annual rotation",0.04483358396622203
644,Bourbon County Brand Stout,2019 vintage fantastic expression of the style Smooth nice punch of vanilla with a cacao nibs forward finish,0.0
645,Bourbon County Brand Stout,Delicious stout filled with oak influenced flavors The one had the pleasure of consuming was from 2015 and the bourbon flavors have softened a little doesnt seem as forward with the alcohol just well married into the vanilla and oak flavors Very soft mouthfeel,0.05423261445466404
646,Bourbon County Brand Stout,"This is my first review on BeerAdvocate

Pouring this from a 169 oz bottle the pour produces a nice finger or so of tan head that dissipates after a few minutes A bit of lace is left around the edge with light head left bubbling in the middle Overall a very dark nearly black pour gives off a strong boozy scent not uncommon in barrelaged stouts The aroma is also quite sweet which for me is always a good sign of a stout with a good body and careful construction So far so good

The first taste is very very heavy on the tongue This is an Imperial Stout with a lot going on It sticks to the inside of your mouth like a stout should and has a sweethot initial hit likely thanks to the very high ABV of 14 There is a certain candy flavor up front that I am not a huge fan of but it doesnt stay around for long Afterward the taste dissolves into almost a colalike flavor that lingers for a long time It feels like there are a ton of flavors including coffee and dried fruit that almost overwhelm anything else 

This is a fine beer It isnt my favorite stout of all time but it is an American Imperial Stout and is amongst the most wellcrafted I have ever had I can see this being someones gotoo Stout when its in season but the flavor profile is just a little too sweet for me 

Still very good",0.05746628212274875
647,Coconut Vibes,None,0.0
